ID;Travel_Date;Traveler;Home_Office;Origin_Airport_Code;Destination_Airport_Code;City_Pair_Names;Carrier_Code;Carrier_Name;Cabin_Class;Advance_Purchase_Group;International_Domestic;Customer_related_Trip;Opportunity_ID;Opportunity_Size ID;Opportunity_Size;Carrier_Alliance;Mileage;Ticket_Amount;Lost_over_Low_Fare_Amount;Carbon_Footprint;Count
43769;22/02/2017;E181730;BLR;DFW;LHR;Dallas - London;American Airlines;American Airlines;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;4745;2368,89;0;1847,04;1
43787;22/02/2017;E184224;SFO;AUS;SFO;Austin - San Francisco;United;United;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;1503;0;0;585;1
43859;22/02/2017;E287920;PHL;CLT;ATL;Charlotte - Atlanta;Delta;Delta;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;227;660,36;0;120,31;1
43881;22/02/2017;E009099;SYD;MEL;SYD;Melbourne - Sydney;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;438;370,94;255,87;187,91;1
43890;22/02/2017;E069231;SYD;SYD;MEL;Sydney - Melbourne;Virgin Australia;Virgin Australia;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;438;175,38;131,61;187,91;1
43891;22/02/2017;E069231;SYD;MEL;CBR;Melbourne - Canberra;Virgin Australia;Virgin Australia;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;291;194,85;100,24;154,23;1
43953;22/02/2017;E243160;SFO;PDX;SAN;Portland - San Diego;Alaska Airlines;Alaska Airlines;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;934;692,18;0;400,76;1
43953;22/02/2017;E243160;SFO;SAN;PDX;San Diego - Portland;Alaska Airlines;Alaska Airlines;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;934;692,18;0;400,76;1
44003;22/02/2017;E019441;LHR;LHR;OSL;London - Oslo;SAS;SAS;W;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;749;702,33;0;321,64;1
44094;22/02/2017;E118196;SYD;SYD;MEL;Sydney - Melbourne;Virgin Australia;Virgin Australia;Y;0-1 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;438;340,87;219,78;187,91;1
44249;22/02/2017;E048203;LHR;LHR;AMS;London - Amsterdam;British Airways;British Airways;Y;0-1 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;230;698,97;0;121,9;1
44279;22/02/2017;E254276;SFO;SJC;PHX;San Jose - Phoenix;Southwest;Southwest;Y;0-1 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;621;336,1;30,6;266,6;1
17164;21/02/2017;E167159;SFO;GRU;IAH;Sao Paulo - Houston;United;United;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;4916;1041,1;0;1913,73;1
35765;21/02/2017;E078389;SYD;ZRH;DXB;Zurich - Dubai;Emirates Air;Emirates Air;C;14-20 days;International;No;#N/A;#N/A;#N/A;No Alliance;2964;854,1;0;1154,01;1
35999;21/02/2017;E036468;PHL;PHL;DUB;Philadelphia - Dublin;American Airlines;American Airlines;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;3268;803,42;0;1272,18;1
36192;21/02/2017;E090444;LHR;LHR;PVG;London - Shanghai;British Airways;British Airways;F;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;5747;6961,06;0;2237,43;1
36495;21/02/2017;E258739;SFO;OAK;LAS;Oakland - Las Vegas;Southwest;Southwest;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;407;142,6;0;174,58;1
36575;21/02/2017;E129612;SFO;PHX;YVR;Phoenix - Vancouver;American Airlines;American Airlines;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;1231;238,9;0;479,31;1
36575;21/02/2017;E129612;SFO;SJC;PHX;San Jose - Phoenix;American Airlines;American Airlines;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;621;238,9;0;266,6;1
36708;21/02/2017;E241171;FRA;SAN;SJC;San Diego - San Jose;Southwest;Southwest;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;417;0;0;178,88;1
37266;21/02/2017;E237201;SFO;FCO;AMS;Rome - Amsterdam;KLM;KLM;Y;>20 days;International;No;#N/A;#N/A;#N/A;SkyTeam;806;334,4;0;346,15;1
37486;21/02/2017;E091667;DXB;BHX;EWR;Birmingham - Newark;United;United;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;3387;1570,04;0;1318,59;1
37486;21/02/2017;E091667;DXB;EWR;ZFV;Newark - Philadelphia Rail Station;United;United;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;73;1570,04;0;38,69;1
37687;21/02/2017;E020119;BLR;LHR;SFO;London - San Francisco;Virgin Atlantic;Virgin Atlantic;C;7-13 days;International;Yes;#N/A;#N/A;#N/A;No Alliance;5359;9810,84;0;2086,5;1
38145;21/02/2017;E067594;LHR;LHR;FRA;London - Frankfurt;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;406;0;21,05;174,15;1
38145;21/02/2017;E067594;LHR;LHR;FRA;London - Frankfurt;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;406;231,28;21,05;174,15;1
38330;21/02/2017;E194191;SFO;IAD;SFO;Washington - San Francisco;Virgin America;Virgin America;W;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;2414;1172,31;8,31;940,29;1
38330;21/02/2017;E194191;SFO;IAD;SFO;Washington - San Francisco;Virgin America;Virgin America;W;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;2414;439,77;8,31;940,29;1
38433;21/02/2017;E080819;LHR;LHR;BCN;London - Barcelona;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;713;1143,88;0;306,16;1
39083;21/02/2017;E291985;MEX;MIA;BOG;Miami - Bogota;American Airlines;American Airlines;Y;14-20 days;International;No;#N/A;#N/A;#N/A;OneWorld;1514;451,21;0;589,68;1
39587;21/02/2017;E124542;LHR;LHR;PHL;London - Philadelphia;British Airways;British Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;3540;2034,31;0;1377,87;1
39833;21/02/2017;E107993;LHR;LHR;SFO;London - San Francisco;British Airways;British Airways;Y;14-20 days;International;No;#N/A;#N/A;#N/A;OneWorld;5359;1088,27;0;2086,5;1
39968;21/02/2017;E269226;SFO;SFO;SEA;San Francisco - Seattle;United;United;Y;14-20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;679;134,92;16,7;291,54;1
40834;21/02/2017;E250629;SFO;LAX;STL;Los Angeles - St. Louis;Southwest;Southwest;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;1590;308,55;0;619,32;1
40834;21/02/2017;E250629;SFO;STL;PHL;St. Louis - Philadelphia;Southwest;Southwest;Y;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;811;308,55;0;348,3;1
41145;21/02/2017;E067667;SYD;SIN;SYD;Singapore - Sydney;Singapore Airlines;Singapore Airlines;C;2-6 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;3913;2538,15;0;1523,34;1
41201;21/02/2017;E031110;LHR;DXB;SFO;Dubai - San Francisco;Emirates Air;Emirates Air;C;7-13 days;International;No;#N/A;#N/A;#N/A;No Alliance;8098;771,68;0;3152,76;1
41470;21/02/2017;E191451;PHL;STL;PHL;St. Louis - Philadelphia;American Airlines;American Airlines;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;811;296,57;0;348,3;1
41475;21/02/2017;E283347;SFO;SJC;SEA;San Jose - Seattle;Southwest;Southwest;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;697;562,58;322,83;299,28;1
41556;21/02/2017;E123464;SYD;SYD;MEL;Sydney - Melbourne;Qantas Airways;Qantas Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;438;15,99;0;187,91;1
42081;21/02/2017;E027174;SYD;MEL;ADL;Melbourne - Adelaide;Qantas Airways;Qantas Airways;Y;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;399;336,22;214,19;171,14;1
42129;21/02/2017;E083484;LHR;LHR;CPH;London - Copenhagen;British Airways;British Airways;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;608;317,3;0;261,01;1
42429;21/02/2017;E115682;SYD;ADL;PER;Adelaide - Perth;Qantas Airways;Qantas Airways;Y;7-13 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1316;503,27;258,92;512,07;1
42833;21/02/2017;E075312;SYD;BNE;SYD;Brisbane - Sydney;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;467;209,26;66,91;200,38;1
42925;21/02/2017;E074121;LHR;DUB;BRU;Dublin - Brussels;Aer Lingus;Aer Lingus;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;487;167,98;39;208,98;1
43029;21/02/2017;E049786;SYD;SYD;MEL;Sydney - Melbourne;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;438;249,65;136,35;187,91;1
43032;21/02/2017;E047192;SYD;BNE;ADL;Brisbane - Adelaide;Virgin Australia;Virgin Australia;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;1007;382,83;195,87;392,34;1
43054;21/02/2017;E035402;SYD;BNE;SYD;Brisbane - Sydney;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;467;232,53;95,89;200,38;1
43054;21/02/2017;E035402;SYD;SYD;BNE;Sydney - Brisbane;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;467;232,53;0;200,38;1
43055;21/02/2017;E019621;SYD;SYD;PER;Sydney - Perth;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;2038;580,08;227,59;793,26;1
43065;21/02/2017;E123159;SYD;SYD;BNE;Sydney - Brisbane;Virgin Australia;Virgin Australia;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;467;222,74;92,06;200,38;1
43112;21/02/2017;E212366;SYD;SYD;CBR;Sydney - Canberra;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;147;645,69;319,65;77,38;1
43346;21/02/2017;E146006;FRA;FRA;SIN;Frankfurt - Singapore;Singapore Airlines;Singapore Airlines;C;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;6394;4882,49;0;2488,98;1
43346;21/02/2017;E146006;FRA;TLV;FRA;Tel Aviv - Frankfurt;Lufthansa;Lufthansa;C;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;1838;1198,82;0;715,65;1
43427;21/02/2017;E008072;SYD;TSV;BNE;Townsville - Brisbane;Virgin Australia;Virgin Australia;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;682;238,37;0;292,83;1
43706;21/02/2017;E269472;FRA;BKL;LUK;Cleveland - Cincinnati;Public Charters/Aviation Tech;Public Charters/Aviation Tech;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;221;340,87;0;116,6;1
43751;21/02/2017;E186735;PHL;DFW;LAS;Dallas - Las Vegas;American Airlines;American Airlines;W;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;1053;309,57;28,78;409,89;1
43855;21/02/2017;E253462;SFO;ORD;SLC;Chicago - Salt Lake City;Delta;Delta;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;SkyTeam;1247;539,27;0;485,55;1
43855;21/02/2017;E253462;SFO;SLC;BOI;Salt Lake City - Boise;Delta;Delta;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;SkyTeam;290;539,27;0;153,17;1
43859;21/02/2017;E287920;PHL;ATL;CLT;Atlanta - Charlotte;Delta;Delta;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;SkyTeam;227;660,36;0;120,31;1
43874;21/02/2017;E012040;SYD;MEL;SYD;Melbourne - Sydney;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;438;502,94;0;187,91;1
43874;21/02/2017;E012040;SYD;SYD;MEL;Sydney - Melbourne;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;438;502,94;394,57;187,91;1
43904;21/02/2017;E296403;SFO;ATL;GSO;Atlanta - Greensboro;Delta;Delta;Y;0-1 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;307;290,34;0;162,18;1
43904;21/02/2017;E296403;SFO;PHX;ATL;Phoenix - Atlanta;Delta;Delta;Y;0-1 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;1584;290,34;0;616,59;1
43914;21/02/2017;E237930;PHL;ATL;AUS;Atlanta - Austin;Delta;Delta;Y;0-1 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;811;474,6;0;347,87;1
43914;21/02/2017;E237930;PHL;AVL;ATL;Fletcher - Atlanta;Delta;Delta;Y;0-1 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;164;474,6;0;86,92;1
44005;21/02/2017;E003956;LHR;LHR;FRA;London - Frankfurt;Lufthansa;Lufthansa;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;406;507,59;0;174,15;1
44261;21/02/2017;E017643;SFO;BOS;LGA;Boston - New York;Delta;Delta;Y;0-1 days;Domestic;Yes;#N/A;#N/A;#N/A;SkyTeam;184;336,56;0;96,99;1
24124;20/02/2017;E186604;PHL;DFW;OGG;Dallas - Kahului;American Airlines;American Airlines;F;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;3708;1729,56;0;1443,78;1
24124;20/02/2017;E186604;PHL;DFW;OGG;Dallas - Kahului;American Airlines;American Airlines;F;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;3708;2147,39;0;1443,78;1
24124;20/02/2017;E186604;PHL;PHL;DFW;Philadelphia - Dallas;American Airlines;American Airlines;F;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1301;1729,56;0;506,61;1
24124;20/02/2017;E186604;PHL;PHL;DFW;Philadelphia - Dallas;American Airlines;American Airlines;F;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1301;2147,39;0;506,61;1
24237;20/02/2017;E015570;FRA;DFW;OGG;Dallas - Kahului;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;3708;1005,67;0;1443,78;1
24243;20/02/2017;E016296;SYD;MKE;PHX;Milwaukee - Phoenix;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1458;1075,63;0;567,84;1
24243;20/02/2017;E016296;SYD;PHX;OGG;Phoenix - Kahului;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;2844;1075,63;0;1107,21;1
24433;20/02/2017;E029229;SFO;BOS;SFO;Boston - San Francisco;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2700;1056,65;0;1051,05;1
24433;20/02/2017;E029229;SFO;SFO;OGG;San Francisco - Kahului;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2338;1056,65;0;910,26;1
24476;20/02/2017;E032136;SFO;HNL;OGG;Honolulu - Kahului;Island Air Hawai;Island Air Hawai;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;100;87,4;0;53;1
24485;20/02/2017;E032687;FRA;CHS;DFW;Charleston - Dallas;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;986;1061,57;0;423,12;1
24485;20/02/2017;E032687;FRA;DFW;OGG;Dallas - Kahului;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;3708;1061,57;0;1443,78;1
24491;20/02/2017;E033391;LHR;LAX;OGG;Los Angeles - Kahului;Hawaiian;Hawaiian;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;2485;486,82;0;967,2;1
24496;20/02/2017;E033711;PHL;LAX;OGG;Los Angeles - Kahului;Hawaiian;Hawaiian;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;2485;281;0;967,2;1
24496;20/02/2017;E033711;PHL;STL;LAX;St. Louis - Los Angeles;Alaska Airlines;Alaska Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;1590;404,68;0;619,32;1
24498;20/02/2017;E034304;LHR;SEA;OGG;Seattle - Kahului;Alaska Airlines;Alaska Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;2642;1027,2;0;1028,82;1
24540;20/02/2017;E035565;SYD;SFO;OGG;San Francisco - Kahului;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2338;677,84;0;910,26;1
25328;20/02/2017;E087094;FRA;LAX;OGG;Los Angeles - Kahului;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2485;895,23;0;967,2;1
25328;20/02/2017;E087094;FRA;ORD;LAX;Chicago - Los Angeles;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;1742;895,23;0;678,21;1
25355;20/02/2017;E089626;LHR;BNA;LAX;Nashville - Los Angeles;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1795;996,34;0;698,88;1
25355;20/02/2017;E089626;LHR;LAX;OGG;Los Angeles - Kahului;Hawaiian;Hawaiian;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;2485;282,38;0;967,2;1
25467;20/02/2017;E095568;SFO;DFW;SFO;Dallas - San Francisco;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;1463;459,19;0;569,4;1
25467;20/02/2017;E095568;SFO;SFO;OGG;San Francisco - Kahului;United;United;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;2338;459,19;0;910,26;1
25515;20/02/2017;E098415;FRA;SMF;OGG;Sacramento - Kahului;Alaska Airlines;Alaska Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;No Alliance;2404;462,76;0;936;1
25763;20/02/2017;E113896;LHR;RDU;SFO;Raleigh - San Francisco;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2397;1135,18;0;932,88;1
25763;20/02/2017;E113896;LHR;SFO;OGG;San Francisco - Kahului;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2338;1135,18;0;910,26;1
26031;20/02/2017;E125051;SFO;LAX;OGG;Los Angeles - Kahului;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2485;428,42;0;967,2;1
26031;20/02/2017;E125051;SFO;MSP;LAX;Minneapolis/St. Paul - Los Angeles;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;1534;428,42;0;597,09;1
27379;20/02/2017;E248894;MEX;ATL;DFW;Atlanta - Dallas;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;729;1059,11;0;313,04;1
27379;20/02/2017;E248894;MEX;DFW;OGG;Dallas - Kahului;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;3708;1059,11;0;1443,78;1
27828;20/02/2017;E293226;PHL;SFO;OGG;San Francisco - Kahului;Hawaiian;Hawaiian;C;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;2338;366,44;0;910,26;1
29820;20/02/2017;E017149;LHR;MCT;LHR;Muscat - London;Oman Aviation;Oman Aviation;Y;>20 days;International;No;#N/A;#N/A;#N/A;No Alliance;3636;629,15;0;1415,7;1
30160;20/02/2017;E019006;PHL;MIA;EZE;Miami - Buenos Aires;American Airlines;American Airlines;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;4416;1164,5;68,93;1719,12;1
30754;20/02/2017;E242108;SFO;CDG;BCN;Paris - Barcelona;Vueling;Vueling;Y;>20 days;International;No;#N/A;#N/A;#N/A;No Alliance;534;261,16;0;229,19;1
30858;20/02/2017;E161953;PHL;DFW;OGG;Dallas - Kahului;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;3708;1212,41;0;1443,78;1
30858;20/02/2017;E161953;PHL;PHL;DFW;Philadelphia - Dallas;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;1301;1212,41;0;506,61;1
31306;20/02/2017;E009586;SYD;SYD;PVG;Sydney - Shanghai;Qantas Airways;Qantas Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;4891;1320;0;1904,37;1
31306;20/02/2017;E009586;SYD;SYD;PVG;Sydney - Shanghai;Qantas Airways;Qantas Airways;Y;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;4891;3,49;0;1904,37;1
31654;20/02/2017;E184393;SFO;FRA;BCN;Frankfurt - Barcelona;Lufthansa;Lufthansa;C;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;679;8445,82;0;291,54;1
34399;20/02/2017;E160354;FRA;FRA;BCN;Frankfurt - Barcelona;Lufthansa;Lufthansa;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;679;10489,23;0;291,54;1
34399;20/02/2017;E160354;FRA;MAA;FRA;Chennai - Frankfurt;Lufthansa;Lufthansa;W;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;4723;10489,23;0;1838,85;1
34715;20/02/2017;E089567;LHR;LHR;FRA;London - Frankfurt;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;406;196,44;0;174,15;1
34974;20/02/2017;E057879;YVR;SIN;ICN;Singapore - Seoul;Singapore Airlines;Singapore Airlines;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;2878;849,93;0;1120,47;1
36023;20/02/2017;E124963;LHR;DCA;PHX;Washington - Phoenix;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1976;615,46;0;769,08;1
36023;20/02/2017;E124963;LHR;PHX;OGG;Phoenix - Kahului;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;2844;615,46;0;1107,21;1
36691;20/02/2017;E109538;LHR;LAX;OGG;Los Angeles - Kahului;United;United;C;>20 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;2485;6568,13;0;967,2;1
37266;20/02/2017;E237201;SFO;AMS;FCO;Amsterdam - Rome;KLM;KLM;Y;>20 days;International;No;#N/A;#N/A;#N/A;SkyTeam;806;334,4;0;346,15;1
37892;20/02/2017;E041336;SYD;SIN;BNE;Singapore - Brisbane;Singapore Airlines;Singapore Airlines;Y;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;3821;16,1;0;1487,46;1
39230;20/02/2017;E291172;PHL;ORD;SFO;Chicago - San Francisco;American Airlines;American Airlines;Y;14-20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;1843;453,24;0;717,6;1
39230;20/02/2017;E291172;PHL;PHL;ORD;Philadelphia - Chicago;American Airlines;American Airlines;Y;14-20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;676;453,24;0;290,25;1
39587;20/02/2017;E124542;LHR;LHR;PHL;London - Philadelphia;British Airways;British Airways;Y;>20 days;International;No;#N/A;#N/A;#N/A;OneWorld;3540;2034,31;0;1377,87;1
40527;20/02/2017;E008099;SYD;SYD;HND;Sydney - Tokyo;Qantas Airways;Qantas Airways;Y;7-13 days;International;No;#N/A;#N/A;#N/A;OneWorld;4862;1305,96;0;1892,67;1
40549;20/02/2017;E045175;SYD;AKL;MEL;Auckland - Melbourne;Air New Zealand;Air New Zealand;Y;7-13 days;International;No;#N/A;#N/A;#N/A;StarAlliance;1640;323,87;0;638,43;1
40549;20/02/2017;E045175;SYD;MEL;CBR;Melbourne - Canberra;Air New Zealand;Air New Zealand;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;StarAlliance;291;323,87;0;154,23;1
41092;20/02/2017;E147398;SYD;HKG;SYD;Hong Kong - Sydney;Cathay Pacific Airways;Cathay Pacific Airways;Y;14-20 days;International;No;#N/A;#N/A;#N/A;OneWorld;4597;1254,82;0;1789,71;1
41481;20/02/2017;E059905;LHR;BNE;AKL;Brisbane - Auckland;Virgin Australia;Virgin Australia;Y;7-13 days;International;No;#N/A;#N/A;#N/A;No Alliance;1427;432,07;135,76;555,75;1
41906;20/02/2017;E075045;SYD;SYD;AKL;Sydney - Auckland;Virgin Australia;Virgin Australia;Y;7-13 days;International;Yes;#N/A;#N/A;#N/A;No Alliance;1344;450,75;137,21;522,99;1
42297;20/02/2017;E097675;FRA;CKG;PEK;Chongqing - Beijing;Air China;Air China;Y;2-6 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;921;379,46;0;395,6;1
42739;20/02/2017;E098433;SYD;MEL;AKL;Melbourne - Auckland;Virgin Australia;Virgin Australia;Y;2-6 days;International;No;#N/A;#N/A;#N/A;No Alliance;1640;541,11;0;638,43;1
43056;20/02/2017;E038261;PHL;DUB;JFK;Dublin - New York;Aer Lingus;Aer Lingus;Y;2-6 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;3175;640,62;0;1235,91;1
43058;20/02/2017;E069905;SYD;SYD;MEL;Sydney - Melbourne;Qantas Airways;Qantas Airways;Y;2-6 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;438;322,46;0;187,91;1
43129;20/02/2017;E071888;LHR;DUB;YYZ;Dublin - Toronto;Air Canada;Air Canada;Y;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;3272;1361,36;0;1273,74;1
43129;20/02/2017;E071888;LHR;YYZ;YYC;Toronto - Calgary;Air Canada;Air Canada;Y;2-6 days;International;No;#N/A;#N/A;#N/A;StarAlliance;1672;1361,36;0;650,91;1
43365;20/02/2017;E206993;SFO;ZRH;BCN;Zurich - Barcelona;SWISS;SWISS;C;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;531;5644,83;0;227,9;1
43866;20/02/2017;E270979;PHL;MIA;SFO;Miami - San Francisco;American Airlines;American Airlines;W;0-1 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;2583;775,21;0;1005,81;1
18824;19/02/2017;E029891;SYD;AKL;SYD;Auckland - Sydney;Qantas Airways;Qantas Airways;Y;14-20 days;International;No;#N/A;#N/A;#N/A;OneWorld;1344;482,51;0;522,99;1
23087;19/02/2017;E143865;PHL;PHL;PHX;Philadelphia - Phoenix;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;2072;1023,78;0;806,52;1
23087;19/02/2017;E143865;PHL;PHX;OGG;Phoenix - Kahului;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;2844;1023,78;0;1107,21;1
24476;19/02/2017;E032136;SFO;BWI;IAH;Baltimore - Houston;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;1234;1045,57;0;480,48;1
